,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,pose
row_355,299.3659967330959,331.14498335321343,314.0700558792576,275.4941015702514,240.10414407085938,348.11635985687315,392.10330271498606,445.53002143514414,405.9088567646683,383.20751558391964,397.1561405794955,464.45667182203334,419.86902719776793,469.9372298509664,519.481472239386,555.6192857136945,300.4080558174165,551.9123737134424,310.0403199585499,544.4162010814888,551.7725980872917,529.0037807048263,461.26998601686626,461.26998601686626,474.4733922992943,4
row_356,566.5836213658139,702.0327627682343,597.5759365971826,431.6132528085763,286.53097563788805,782.2800010226517,936.8527098749302,1100.9968210671636,824.6902448798579,780.8770709913309,684.5744162168027,790.4804128162561,861.7946391107339,1061.6991099176828,923.4141987108429,555.6192857136945,619.0258476025052,551.9123737134424,678.6118183468367,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,4
row_357,348.81083698761427,397.763748976701,367.26693289758606,309.58843647655834,248.80916381837707,442.76404551408643,506.9250437688002,568.1241061599129,471.05838279347074,444.4198465415333,408.58903558465687,481.6326400899341,497.61832763675415,595.0840276801251,713.5334610233776,555.6192857136945,348.81083698761427,551.9123737134424,380.7886552931954,727.2145488093593,732.9454277093214,726.5769057711648,469.50292863836324,469.50292863836324,491.1873369703254,4
row_358,482.9254600867509,551.2023222012041,492.11787205912367,409.26519519744164,355.8272052555847,605.2387958483824,687.1630083175316,770.201272395729,678.0007374627257,644.0776350720463,559.0715517713273,651.160502487674,687.0997016445284,808.4478956618045,956.6216598007804,478.498693833118,499.50875868196744,551.9123737134424,524.6722786654542,973.6138865073772,991.3707681790905,956.6216598007804,654.8404385802697,641.5925498320565,674.8229397404922,4
row_359,885.9599313738743,808.8164192200849,808.8164192200849,935.6035485182813,1014.7753445960342,808.8164192200849,706.5689153840887,743.1745750300039,676.1730547722233,691.5504320004435,845.7073962074589,988.012651740857,645.914080973623,569.8780571315235,421.5317307154943,885.9599313738743,552.7307144343027,855.2987782056045,569.461772433292,431.28296975419744,431.28296975419744,421.5317307154943,1073.91852577372,1061.2181679560522,1007.7539382210322,4
row_360,388.7029714319148,415.07710127155894,384.1939614309418,508.36916282144443,485.74080053884484,445.4862511907635,706.5689153840887,743.1745750300039,460.43457732885355,446.5075587266133,408.1776573993241,465.6006872847161,488.02561408188404,546.6004024879601,632.8728150268425,369.616016968962,385.5761922110856,551.9123737134424,401.62171256046406,630.1785461280001,638.2045126759916,632.8728150268425,453.27806035589236,445.55807702251343,472.8223767970378,4
row_361,589.2113372975778,629.2288931700451,605.647587298092,552.7576322403879,506.719843700639,677.8465903137671,726.1432365587384,774.9193506423749,674.5850576465506,674.5850576465506,617.4026239011298,669.6461752298746,697.664675900966,763.3564043092846,851.3189766474138,555.6192857136945,613.4248120185554,551.9123737134424,638.7182477430874,865.520074868284,880.305060760189,858.0798331157772,642.2413876417495,632.1787721839448,669.6461752298746,4
row_362,657.9118481985257,722.1751865025549,646.3721838074408,594.9495776954548,538.1979189852001,769.9688305379641,858.8253605943411,929.809120196183,804.0329595234265,757.1347304146072,731.057453282572,790.4804128162561,851.5239280255136,964.2675977134148,1093.0553508400203,656.073928761081,681.9186168451482,551.9123737134424,735.2849787667363,1139.1865518869156,1160.7109890063073,1101.374141697543,789.2594645531603,794.1783243773126,803.7967387468432,4
row_363,841.3566425719832,856.7111531899185,843.2378075015375,806.9231685854608,778.5248872065683,871.3948588326649,706.5689153840887,743.1745750300039,998.0706387826465,986.5297765399685,1031.6763058246515,1107.6592436304588,1023.5311426624986,1111.338832219949,1204.707848401429,804.0702705609752,820.137183646736,810.1913354263918,569.461772433292,1227.7316482033034,1240.8662296960135,1227.7316482033034,789.2594645531603,794.1783243773126,1082.0836381722072,4
row_364,313.4405844813336,350.65652710308984,341.4220262373241,308.2888256164988,280.5298558086109,365.78955698598065,395.790348543266,427.29966065982313,400.4996878900157,391.3463938763203,379.1042073098108,431.3757063164313,409.0195594345092,451.8108011103763,523.1873469418006,555.6192857136945,323.94598315151245,551.9123737134424,333.66450215748154,528.8251128681391,528.8251128681391,532.6434079194072,417.2349458039199,410.7030557470933,437.59913162619506,4
row_365,128.73616430514,153.9415473483361,137.7425134081704,101.51354589413178,74.24957912338628,172.67889274604468,203.16003544004417,228.23233776132602,192.09372712298546,176.91806012954132,166.13849644197458,210.48752932181043,202.4080037943164,248.47736315407084,303.3232599059953,127.34991166074674,134.12307780542466,551.9123737134424,146.75830470538966,309.127805284481,311.2715855968868,308.75556675143525,210.16184239771025,205.36065835500236,214.1611542740653,4
row_366,335.19546536312214,368.70177650778953,374.1924638471491,416.04326698073123,485.74080053884484,365.042463283383,400.03124877939223,743.1745750300039,483.66207211233757,486.4894654563447,571.9090836837618,669.7648841197932,481.48624071721923,581.7508057579294,675.953400760733,324.9015235421342,324.9015235421342,329.8620923962012,569.461772433292,700.7517392058331,693.9293912207495,687.8211976960291,700.7517392058331,689.1066680855729,682.1678679034949,2
row_367,2058.788235831942,1962.8576107298256,1847.5348440557218,1776.7982440333512,485.74080053884484,2081.327701252256,2301.036722870802,2482.299337308053,1654.5225897521013,1579.262169495616,1578.8565482652311,1678.7572784652343,1804.679472925871,2072.9556193995086,1860.619520482358,2101.467106571026,2116.9789795838788,551.9123737134424,2168.1625861544608,1809.4233888175536,1837.1535047458608,1792.681232121316,1760.0059658989796,1701.4149993461324,1678.7572784652343,2
row_368,330.26050323948823,380.2959373961284,427.0128803677941,509.76170903668316,592.757117207377,336.6674917481639,282.41812972966164,254.94313091354314,535.5231087450849,548.9225810622114,695.4279258125891,815.5887444049238,534.7597591442347,676.4732071560558,820.0,325.9693237100694,316.8911485037094,337.13053851586926,308.0795351853154,851.0705023674595,853.4939952922927,820.0,858.7642284119664,847.2095372456569,827.2756493454887,2
row_369,1341.7917125992394,1252.6483944028348,1199.922080803583,1084.7640296396262,485.74080053884484,1324.4478094662695,1439.922567362565,1574.6301152969227,1081.3107786385929,1018.2347470009065,998.695649334671,1066.52941825343,1143.18852338536,1078.3218443488938,1105.7612762255694,1330.302973010284,1371.6005249342827,1289.5960607880284,1367.0131674567,1121.9041848571562,1121.9041848571562,1127.1716816882865,1035.1951506841597,1035.1951506841597,1094.2088466101889,2
row_370,579.7413216254298,742.5173398648681,760.2532472801415,836.0633947255435,913.8692466649701,676.7096866456102,706.5689153840887,743.1745750300039,969.1197036486257,975.1312732140221,1162.7553482998906,1356.166656425382,965.4864059115488,1160.1525761726343,1397.6870178977838,578.5844795706155,579.7413216254298,633.3442981506978,569.461772433292,1449.4316127365237,1465.1433376977147,1397.6870178977838,1422.0917691907227,1422.0917691907227,1422.0917691907227,2
row_371,122.7721466783081,139.8177385026664,156.52475842498527,185.69868066305693,210.95260131128984,129.63024338479042,102.44998779892558,81.54140052758476,194.07730418572905,199.2786993132984,239.26972228010797,292.9607482240582,189.50461735799473,243.34748817277733,290.1465147128257,122.7721466783081,117.27318534089538,127.38916751435343,117.83462988442744,302.51115681905026,297.83384629689084,297.8455975837145,304.89670381950674,300.76070222022025,301.1262193831683,2
row_372,591.777829932822,553.3470881824535,503.53152830781113,439.35634739923813,415.2216275677364,593.2486831000975,660.8751773217087,722.9342985361809,487.2217154438008,458.87688980814886,470.3668780856067,504.4690277906068,515.0,509.5772757884716,533.348853940833,585.8498101049449,604.2094007875085,556.335330533663,603.8012918171011,527.668456514126,541.1635612271026,529.2579711256128,514.7358545895166,513.5601230625291,516.3651808555646,2
row_373,2365.6056307000963,2263.0545729168794,2146.307759851788,2005.8975547121045,1961.2699967113147,2383.2148455395286,2420.1892487985315,2511.3623792674766,1951.2790676886789,1810.9588620396655,1783.5963668947074,1817.0990616914644,2059.9504848418082,1972.25581505037,1844.8680169594788,2350.888555418993,2434.607565912831,2336.46249702408,2465.3853654145023,1848.6062317324368,1870.4932504556118,1882.5634119465935,1848.6062317324368,1808.2933943362177,1817.0990616914644,2
row_374,330.26050323948823,380.2959373961284,427.0128803677941,509.76170903668316,592.757117207377,336.6674917481639,282.41812972966164,254.94313091354314,535.5231087450849,548.9225810622114,695.4279258125891,815.5887444049238,534.7597591442347,676.4732071560558,820.0,325.9693237100694,316.8911485037094,337.13053851586926,308.0795351853154,851.0705023674595,853.4939952922927,820.0,858.7642284119664,847.2095372456569,827.2756493454887,2
row_375,591.777829932822,553.3470881824535,503.53152830781113,439.35634739923813,415.2216275677364,593.2486831000975,660.8751773217087,722.9342985361809,487.2217154438008,458.87688980814886,470.3668780856067,504.4690277906068,515.0,509.5772757884716,533.348853940833,585.8498101049449,604.2094007875085,556.335330533663,603.8012918171011,527.668456514126,541.1635612271026,529.2579711256128,514.7358545895166,513.5601230625291,516.3651808555646,2
row_376,488.3646178829912,438.47462868448844,411.82520563948003,508.36916282144443,485.74080053884484,461.5463140357639,501.61439373287527,743.1745750300039,366.6115110031326,396.6257681996973,374.1443571671234,790.4804128162561,336.68976818430343,347.936775865961,923.4141987108429,493.35686880796544,500.0569967513703,472.0381340527479,569.461772433292,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,2
row_377,473.66021576653446,446.1535610078664,421.36089044903065,405.86820520952364,485.74080053884484,471.1698207652948,501.80573930556034,743.1745750300039,380.741382042982,358.26805606975347,347.8965363437814,354.2315626818141,396.4063571639587,376.9482723133242,375.68071550187403,469.83507744739535,485.41219597368996,453.36298922607256,488.84455607074113,367.947007054005,371.4458237751503,371.4458237751503,356.1025133300803,356.1025133300803,362.8291609008295,2
row_378,1101.0490452291397,1051.5179503936201,964.1809996053646,882.3831367382312,823.017010759802,1125.576296836425,1219.9086031338577,1339.2329894383577,915.187958836872,854.9023336030848,684.5744162168027,790.4804128162561,953.1657778162202,832.4125457451918,923.4141987108429,1108.6771396578897,1124.1267722103232,1070.529775391605,1139.4779506423106,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,2
row_379,1314.571413046853,1234.701583379563,1187.0522313697911,1156.4449835595292,1192.3812309827758,1304.288695036494,1380.8884821012882,1484.0768174188288,1066.9751637221927,1006.4497006805656,983.2888690512061,1017.346057150663,1109.675628280625,1066.1355448534675,1052.827146306553,1347.0386037526912,1356.84671204967,551.9123737134424,1357.7529230312855,1066.9437660907909,1066.9437660907909,1066.9437660907909,1007.1285915909646,1007.1285915909646,1017.346057150663,2
row_380,292.8497908484826,374.89731927555846,415.1529838505319,496.4876634922564,572.8001396647875,329.67863139730485,247.4914139924858,158.80806024884254,535.082236670215,544.919260074371,690.9478996277505,838.2082080247127,526.1178575186362,683.3125200082317,831.7908390935788,296.99831649354513,272.88275870783775,334.46225497057213,569.461772433292,861.7012243231409,873.6503877410003,831.7908390935788,873.6503877410003,871.1377617805349,849.8852863769322,2
row_381,1183.8602113425386,1105.0800875954646,1048.4870051650616,989.7929076327027,947.6734669705594,1151.2936202376873,1259.4991067880915,1292.291762722335,896.1473093191767,851.065802391331,829.3473337510648,805.2931143378788,954.7989317128502,895.6171056874696,834.6364478022751,1176.4034172000693,1215.1551341289721,1152.2417281109028,1223.0134913401405,882.2800009067416,839.6010957591707,834.6364478022751,809.9098715289251,809.9098715289251,775.2941377309646,2
row_382,120.10828447696687,143.5339681051144,154.77725931156684,184.26068490049633,208.16579930430456,133.00375934536586,126.49110640673517,127.34991166074674,196.65706191235543,198.07069445023916,252.87348615463821,308.75556675143525,199.90247622278218,257.07002936943076,307.405269961333,124.34226956268733,115.93532679903913,128.63125592172378,115.42096863222038,320.8488740824876,317.94496379090515,307.405269961333,319.00626953086675,315.93986769637036,319.00626953086675,2
row_383,707.5485849042453,682.8440524746482,639.3441952501016,600.3540621999655,604.0695324215583,728.2334790436375,793.9874054416732,864.3847522949488,567.7358540730011,534.1497917251302,590.2677358622949,602.6284095526861,616.8638423509681,544.5080348351161,574.7208017811779,726.2403183519901,726.2403183519901,551.9123737134424,742.0303228305431,624.8847893812107,606.9802303205599,569.4769530016118,624.8847893812107,624.8847893812107,597.6294838777618,2
row_384,531.1732297471325,531.4000376364307,504.9831680363218,469.91488591020396,441.61634933503086,556.3326343115241,601.0407640085654,649.0030816567822,481.6845440742312,462.7580361268727,463.34436437707967,483.64656516923594,491.79365591678794,499.84197502810827,499.799959983992,555.6192857136945,549.0801398703107,551.9123737134424,563.9024738374536,479.98541644512494,496.15824088691704,496.15824088691704,467.4023962283463,467.4023962283463,483.64656516923594,2
